#,作者,账号,时间,原文,回复,转发,点赞,浏览,链接
21,Sherwin Wu,@sherwinwu,2026-03-31T23:24:20.000Z,"ChatGPT estimates that there are about 14T tokens across all the books ever printed in human history. 

With the OpenAI API zooming past 15B tokens/min, that means the API processes the sum of all books in just under 16 hours, crazy!


https://
openai.com/index/accelera
ting-the-next-phase-ai/
…",7,5,74,6709,https://x.com/sherwinwu/status/2039121648201478363
22,OpenAI Developers,@OpenAIDevs,2026-03-31T23:12:06.000Z,"Review issues
Address feedback
Commit changes
Open pull requests


@GitHub
 plugin in the Codex app.",31,38,503,28736,https://x.com/OpenAIDevs/status/2039118568252707144
23,Google for Developers,@googledevs,2026-03-31T23:00:00.000Z,"Build a real-time voice agent with Gemini 3.1 Flash Live and Stream's Vision Agents SDK using Stefan Blos’s walkthrough to move from early access to a fully orchestrated multi-step workflow.

What’s covered:

 Setting up the Vision Agents SDK with the Gemini plugin
 Defining",7,19,95,5530,https://x.com/googledevs/status/2039115523619697086
24,Google AI Developers,@googleaidevs,2026-03-31T22:44:55.000Z,Connect your coding agent to the latest Gemini API docs with our new MCP server and developer skills. Run a single command to unlock your agent's highest potential with less tokens.,9,32,202,9705,https://x.com/googleaidevs/status/2039111726139150825
25,Google AI Developers,@googleaidevs,2026-03-31T22:44:55.000Z,Get started:,,,12,2230,https://x.com/googleaidevs/status/2039111727888093333
26,Ryan Moulton,@moultano,2026-03-31T18:36:34.000Z,Being badly wrong over and over is a great way to start believing in the line. It's really embarrassing to be beaten by a line.,2,4,114,7356,https://x.com/moultano/status/2039049227213607420
27,Gmail,@gmail,2026-03-31T22:30:03.000Z,"Inbox Zero is a thing of the past. Introducing AI Inbox: cut through your email clutter with smart prioritization and daily personalized briefings. Rolling out today in Beta for Google AI Ultra subscribers in the US. → 
https://
goo.gle/4tjtfyK",44,102,1200,183487,https://x.com/gmail/status/2039107985281008078
28,roon,@tszzl,2026-03-31T05:52:27.000Z,god I love technology,84,99,1200,94887,https://x.com/tszzl/status/2038856932371681493
29,Google,@Google,2026-03-31T21:15:37.000Z,"Next stop: The moon  We teamed up with 
@NASA
  to answer your top Artemis II searches.",84,183,944,168573,https://x.com/Google/status/2039089254056227146
30,Google for Developers,@googledevs,2026-03-31T21:00:00.000Z,"Your code belongs in a secure repository, not just in your local memory. 

Celebrate #WorldBackupDay by both backing up your work and securing your seat for #GoogleIO → 
https://
goo.gle/io2026reg-1",2,9,55,3919,https://x.com/googledevs/status/2039085326514139397
31,OpenAI,@OpenAI,2026-03-31T20:59:21.000Z,"Today, we closed our latest funding round with $122 billion in committed capital at an $852B post-money valuation.

The fastest way to expand AI’s benefits is to put useful intelligence in people’s hands early and let access compound globally. 

This funding gives us resources to",654,1000,5800,1322213,https://x.com/OpenAI/status/2039085161971896807
32,Joaquin Quiñonero Candela,@jquinonero,2026-03-31T20:42:21.000Z,"Claude Code “you’ve hit your limit - resets <time date blah>” is killing me.  I have the Pro plan for Codex, and I hit no limits. The question is whether to get on Claude Max from Pro (yeah, Codex’s Pro sort of maps to Claude Max — no consistent naming).

The only reason I’d do",,,1,557,https://x.com/jquinonero/status/2039080885228835152
33,Google,@Google,2026-03-31T13:21:07.000Z,"You asked, we delivered. If you’re a U.S. Google user, you can now change your account username for tools like Gmail, Photos, Drive and more — while keeping your emails, data and account history. Here’s what to know:  

 You can choose any available 
@gmail
.com username.",312,755,4200,730526,https://x.com/Google/status/2038969843701989773
34,Google,@Google,2026-03-31T13:21:08.000Z,"Here’s more information to get started. 
https://
goo.gle/4dkKIT0",19,30,184,94032,https://x.com/Google/status/2038969847741133165
35,Google,@Google,2026-03-31T20:40:30.000Z,We're working on expanding this feature to other countries soon — please stay tuned for more updates.,4,11,121,37672,https://x.com/Google/status/2039080417350099153
36,david fant,@da_fant,2026-03-31T17:45:59.000Z,"i used 
@karpathy
's autoresearch to make my react component 4x more performant",3,4,49,11138,https://x.com/da_fant/status/2039036498801250548
37,OpenAI Developers,@OpenAIDevs,2026-03-31T19:31:48.000Z,,34,22,265,29277,https://x.com/OpenAIDevs/status/2039063128072462713
38,Google Cloud Tech,@GoogleCloudTech,2026-03-31T16:00:16.000Z,"In Phase 2 of our AI workshop, we’re leveling up our multimodal agents! If you want to see how Cloud Spanner Graph and multi-agent orchestration work in a real-world architecture, this is the session for you.",3,6,38,5233,https://x.com/GoogleCloudTech/status/2039009894041297347
39,Google,@Google,2026-03-31T18:18:47.000Z,"PSA: You can change your Google account username without losing access to your emails or account history. That way, you don’t have to make a new account to avoid using your Gmail address from years ago. 

Here’s how",84,213,1100,120505,https://x.com/Google/status/2039044752897724585
40,Google Gemini,@GeminiApp,2026-03-31T17:30:23.000Z,"Create personalized images that are out of this realm with Nano Banana 2 in Gemini.

Try it for yourself and drop yours in the replies",39,34,225,18797,https://x.com/GeminiApp/status/2039032572634890486
41,Sundar Pichai,@sundarpichai,2026-03-31T17:13:50.000Z,"2004 was a good year, but your Gmail address doesn't need to be stuck in it.

To say goodbye to v0t3f0rp3dr02004@gmail.com or mrbrightside416@gmail.com (or whatever you were into at the time), go to your Google Account settings and choose any name available. You'll keep your old",909,3000,33000,3201398,https://x.com/sundarpichai/status/2039028406226973088
42,Sundar Pichai,@sundarpichai,2026-03-31T17:13:50.000Z,"More details here: 
https://
support.google.com/accounts/answe
r/19870?visit_id=639105734524882167-3711238423
…",60,56,968,402590,https://x.com/sundarpichai/status/2039028408164991433
43,cat,@_catwu,2026-03-31T17:11:04.000Z,"We've made setting up 
http://
claude.ai/code with GitHub much easier!

You can now run /web-setup in a local `claude` session to use your local GitHub credentials on the web",90,86,829,80646,https://x.com/_catwu/status/2039027712288075812
44,cat,@_catwu,2026-03-31T17:11:05.000Z,Read more in our docs:,,1,33,7407,https://x.com/_catwu/status/2039027714175508713
45,Stitch by Google,@stitchbygoogle,2026-03-31T17:01:26.000Z,"We are completely humbled by the amazing response to our launch last week!  Now, we want to help you get the absolute best results from Stitch.

In this new video, David East walks you through how to consistently get premium results.

We also launched a new prompt enhancer",22,100,1000,61174,https://x.com/stitchbygoogle/status/2039025289653846256
46,Stitch by Google,@stitchbygoogle,2026-03-31T17:01:27.000Z,The new 'enhance prompt' tool (located under the '+' menu) can improve your results and help teach you design language,2,3,33,4500,https://x.com/stitchbygoogle/status/2039025292497522762
47,Stitch by Google,@stitchbygoogle,2026-03-31T17:01:28.000Z,Learn to be your own creative director in the video,1,,29,3523,https://x.com/stitchbygoogle/status/2039025294498312455
48,Flow by Google,@FlowbyGoogle,2026-03-31T16:48:15.000Z,"Veo 3.1 Lite is now available in Flow. It’s perfect for fast prompt iterations and storyboarding before upscaling to the final product. Here's how you can use it:

— Text and Image to Video
— Landscape (16:9) and Portrait (9:16)
— First and Last Frame

We can't wait to see what",31,35,249,12097,https://x.com/FlowbyGoogle/status/2039021972089417822
49,Andrew Mayne,@AndrewMayne,2026-03-31T16:46:59.000Z,What a crazy week for AI.,2,1,9,1932,https://x.com/AndrewMayne/status/2039021653079068871
50,Logan Kilpatrick,@OfficialLoganK,2026-03-31T16:20:41.000Z,"Video’s here to stay - introducing Veo 3.1 Lite, our most cost efficient video generation model to date, and on April 7th we are also reducing the price for Veo 3.1 Fast : )",184,199,2200,176042,https://x.com/OfficialLoganK/status/2039015034286694618
51,Andrew Mayne,@AndrewMayne,2026-03-31T16:40:51.000Z,Very cool!,,,,406,https://x.com/AndrewMayne/status/2039020106857263550
52,Google for Developers,@googledevs,2026-03-31T16:30:23.000Z,"Meet Veo 3.1 Lite 

Our most cost-effective video generation model is now available in the Gemini API and 
@GoogleAIStudio
. Veo 3.1 Lite lets devs rapidly iterate and scale high-volume video apps at roughly 1/2 the cost of Veo 3.1 Fast at the same speed.",9,17,149,22164,https://x.com/googledevs/status/2039017475728372169
53,Google for Developers,@googledevs,2026-03-31T16:30:30.000Z,"Key Specs:
Text-to-Video (T2V) & Image-to-Video (I2V) modes
Native Landscape (16:9) & Portrait (9:16) formats
4, 6, and 8-second durations
720p and 1080p options",1,4,23,4370,https://x.com/googledevs/status/2039017504627105852
54,Google for Developers,@googledevs,2026-03-31T16:30:43.000Z,Start building today:,,2,11,3548,https://x.com/googledevs/status/2039017559459312070
55,Google Research,@GoogleResearch,2026-03-31T16:18:58.000Z,"Today we announce a new evaluation framework to improve AI benchmark reproducibility. By optimizing the ratio of the number of items to human raters per item, we can better capture the nuance of human disagreement in subjective tasks. Learn more: 
https://
goo.gle/4s6M4o1",4,33,104,6541,https://x.com/GoogleResearch/status/2039014600927043926
56,Philipp Schmid,@_philschmid,2026-03-31T16:16:59.000Z,"Veo 3.1 Lite now available in Gemini API and 
@GoogleAIStudio
. Designed for rapid prototyping and high-volume video generation, starting at $0.05/sec. 

- 1/2 the cost of Veo 3.1 Fast.
- Text-to-Video (T2V) & Image-to-Video (I2V).
- Landscape (16:9) and Portrait (9:16) format
-",6,7,104,5264,https://x.com/_philschmid/status/2039014102811427263
57,Philipp Schmid,@_philschmid,2026-03-31T16:17:00.000Z,"Try in AIS: 
https://
aistudio.google.com/prompts/new_vi
deo?model=veo-3.1-lite-generate-preview
…

Blog:",,1,1,1136,https://x.com/_philschmid/status/2039014105261003011
58,Google AI Developers,@googleaidevs,2026-03-31T16:16:15.000Z,"Introducing Veo 3.1 Lite, now available via the Gemini API and 
@GoogleAIStudio
. Veo 3.1 Lite supports both Text-to-Video and Image-to-Video, and is less than half the cost of Veo 3.1 Fast.",43,98,631,63381,https://x.com/googleaidevs/status/2039013918312689694
59,Google AI Developers,@googleaidevs,2026-03-31T16:16:16.000Z,Learn more ↓,,5,31,14719,https://x.com/googleaidevs/status/2039013919994638687
60,Andrew Mayne,@AndrewMayne,2026-03-31T16:12:12.000Z,That intern has gone on to do some very great things at OpenAI and is one of the reason I wanted to work there.,2,6,163,55293,https://x.com/AndrewMayne/status/2039012899210096924
61,Google for Startups,@GoogleStartups,2026-03-31T16:00:00.000Z,(1/6) Automate routine support tickets with a Customer Success Agent.,1,3,10,601,https://x.com/GoogleStartups/status/2039009828614373432
62,Google for Startups,@GoogleStartups,2026-03-31T16:00:08.000Z,"(6/6) Customers get instant answers, burn rate stays low, engineers ship features.",1,1,,268,https://x.com/GoogleStartups/status/2039009862739239233
63,Google for Startups,@GoogleStartups,2026-03-31T16:00:10.000Z,Below is an example architecture for a support agent,,1,,266,https://x.com/GoogleStartups/status/2039009867478786338
64,Jerry Tworek,@MillionInt,2026-03-31T16:00:04.000Z,"If you want good results, never skip kernels day!",5,1,124,7771,https://x.com/MillionInt/status/2039009844661977127
65,Jerry Tworek,@MillionInt,2026-03-31T14:40:10.000Z,The world needs at least one more large-scale successful AI research lab,85,25,654,50569,https://x.com/MillionInt/status/2038989736082383133
66,Google Quantum AI,@GoogleQuantumAI,2026-03-27T20:05:24.000Z,"Google Quantum AI is now accepting proposals for the Willow Early Access Program.

We are seeking proposals for experiments that can be run on our Willow processor that have the potential to produce foundational, high-quality results. Learn more → 
https://
goo.gle/4sEyQzW",42,174,797,38581,https://x.com/GoogleQuantumAI/status/2037622032997789766
67,Josh Woodward,@joshwoodward,2026-03-31T03:48:29.000Z,"New in NotebookLM: The Science Of Ben Franklin, a first-of-its-kind featured notebook

This featured notebook was made in collaboration with The Royal Society, the oldest scientific academy in continuous existence. This one features some of Franklin's original papers, letters,",7,17,140,7870,https://x.com/joshwoodward/status/2038825734278639926
68,Google for Developers,@googledevs,2026-03-30T23:00:01.000Z,"Join the TorchTPU session at #PyTorchCon Europe 2026 in Paris on April 7–8. Learn the strategy and roadmap that brings a native 
@PyTorch
 experience to TPUs.

The program includes infrastructure, applications, and agent-based systems, with sessions on training, inference, gen",8,13,77,11129,https://x.com/googledevs/status/2038753139247989199
69,Google for Developers,@googledevs,2026-03-30T23:00:02.000Z,Register:,2,2,8,4527,https://x.com/googledevs/status/2038753143555604977
70,Tibo,@thsottiaux,2026-03-30T22:39:15.000Z,"You can now experience the power of codex while the little orange thing keeps you company. Works with your ChatGPT subscription, just as everywhere else.

Clearly proof you can just build things. Have fun",74,50,1300,109592,https://x.com/thsottiaux/status/2038747913078362262
71,Steven Johnson,@stevenbjohnson,2026-03-30T22:18:30.000Z,"New 
@NotebookLM
: The Science Of Ben Franklin, a featured notebook created with 
@googlearts
 and one of the world's most esteemed scientific orgs, 
@royalsociety
. Original papers, letters, contemporary sources, and studio creations give us a new vista into Franklin's work.

This",2,31,103,6718,https://x.com/stevenbjohnson/status/2038742692038119592
72,Google Research,@GoogleResearch,2026-03-26T16:54:16.000Z,"Today, we’re announcing the winners of the MedGemma Impact Challenge, launched in collaboration with 
@Kaggle
. 850+ participating teams showed us how AI can help bridge global healthcare gaps. Check out the winning innovations →
https://
goo.gle/47oQG1l",27,133,864,62138,https://x.com/GoogleResearch/status/2037211544178827433
73,Google for Developers,@googledevs,2026-03-30T21:58:37.000Z,"Huge congrats to the winners! It’s inspiring to see the developer community use AI to create meaningful, real-world impact.",,,,201,https://x.com/googledevs/status/2038737689785385102
74,cat,@_catwu,2026-03-30T21:03:25.000Z,"We now support GitHub Enterprise Server across our product suite, including Claude Code on the web, iOS, Android and Code Review! 

Try it out and let us know your feedback",7,5,99,24654,https://x.com/_catwu/status/2038723796178526712
75,Google for Developers,@googledevs,2026-03-30T20:32:52.000Z,"It’s time to move beyond the terminal. Explore Antigravity Editor and Agent Manager, showing how to generate apps with Gemini Flash and make UI modifications just by pointing and clicking.

Catch Stephanie Wong, Kevin Hou and Andy Zhang to learn exactly how to get started with",13,33,228,16564,https://x.com/googledevs/status/2038716108543553999
76,Google for Developers,@googledevs,2026-03-30T20:39:08.000Z,"Antigravity’s browser sub-agent can ""look"" at your app, scroll through it, and click to verify that everything works before you deploy. It’s built-in safety using screenshots and recordings.",4,2,7,4240,https://x.com/googledevs/status/2038717686583308713
77,Google for Developers,@googledevs,2026-03-30T20:40:23.000Z,"Experience multi-agent orchestration with Antigravity.

Antigravity uses a main agent to delegate tasks to specialized sub-agents. Multimodal models work together to research, screenshot, and verify your build.",3,3,9,4031,https://x.com/googledevs/status/2038718000204030101
78,OpenAI Developers,@OpenAIDevs,2026-03-30T19:58:40.000Z,"Developers are getting work done, even while they sleep.

Latest data from Codex use shows that developers delegate their long-running, hard tasks, such as refactors and architecture planning, to Codex at the end of the day.",121,113,1200,135534,https://x.com/OpenAIDevs/status/2038707501492056401
79,OpenAI Developers,@OpenAIDevs,2026-03-30T19:58:44.000Z,Tasks kicked off at 11 pm are 60% more likely to run for 3+ hours than other tasks.,10,21,254,27880,https://x.com/OpenAIDevs/status/2038707517111582829
80,Jason Wolfe,@w01fe,2026-03-30T19:56:52.000Z,"More great work by Tomek and friends!  While the results of mid training interventions here were mostly washed away by RL, I think it’s an exciting area for further research.",1,3,16,3606,https://x.com/w01fe/status/2038707047701610731
81,Claude,@claudeai,2026-03-30T19:03:59.000Z,"Auto mode for Claude Code is now available on the Enterprise plan and for API users.

To try it out, update your install and run claude --enable-auto-mode.",504,420,4400,630458,https://x.com/claudeai/status/2038693742094246032
82,Lydia Hallie,@lydiahallie,2026-03-30T18:35:30.000Z,"We're aware people are hitting usage limits in Claude Code way faster than expected. Actively investigating, will share more when we have an update!",1400,1200,12000,1648953,https://x.com/lydiahallie/status/2038686571676008625
83,Andrew Mayne,@AndrewMayne,2026-03-30T18:00:59.000Z,Nice of the OpenAI folks to help out all the Claude users facing new rate limits.,1,2,14,2860,https://x.com/AndrewMayne/status/2038677887117865133
84,dominik kundel,@dkundel,2026-03-30T17:30:58.000Z,"I built a new plugin! You can now trigger Codex from Claude Code!

Use the Codex plugin for Claude Code to delegate tasks to Codex or have Codex review your changes using your ChatGPT subscription.

Start by installing the plugin: 

http://
github.com/openai/codex-p
lugin-cc
…",225,609,3200,1156180,https://x.com/dkundel/status/2038670330257109461
85,Google AI Developers,@googleaidevs,2026-03-30T17:25:01.000Z,"Give your coding agents up-to-date SDK knowledge with Gemini API skills. Our evaluation saw 96.6% success with the gemini-3.1-pro-preview model across 117 coding prompts, measuring model performance across agentic, chat, and SDK use cases.",40,51,634,43721,https://x.com/googleaidevs/status/2038668835755319427
86,Google AI Developers,@googleaidevs,2026-03-30T17:25:02.000Z,Learn how:,3,2,52,6696,https://x.com/googleaidevs/status/2038668837751767400
87,Google AI Developers,@googleaidevs,2026-03-30T17:25:02.000Z,Add gemini-api-dev skills to your workflows:,,6,61,5942,https://x.com/googleaidevs/status/2038668839479865705
88,Claude,@claudeai,2026-03-30T17:01:53.000Z,"Computer use is now in Claude Code.

Claude can open your apps, click through your UI, and test what it built, right from the CLI.

Now in research preview on Pro and Max plans.",2400,7400,57000,14943465,https://x.com/claudeai/status/2038663014098899416
89,Claude,@claudeai,2026-03-30T17:01:54.000Z,"It works on anything you can open on your Mac: a compiled SwiftUI app, a local Electron build, or a GUI tool that doesn't have a CLI.",33,44,1800,447431,https://x.com/claudeai/status/2038663018427420698
90,Claude,@claudeai,2026-03-30T17:01:55.000Z,"Now available in research preview on Pro and Max on macOS. 

Enable it with /mcp. Docs:",82,109,1800,416324,https://x.com/claudeai/status/2038663019983479234
91,Google for Developers,@googledevs,2026-03-30T17:00:00.000Z,"Are you feeling more like a stretchy cat #6 or #7 today?

Lean into that energy and remix your own #GoogleIO puzzle here → 
https://
goo.gle/iopuzzle26-1",10,11,50,5557,https://x.com/googledevs/status/2038662537885978865
92,Chris Hadfield,@Cmdr_Hadfield,2026-03-30T14:48:47.000Z,"If schedule holds, these 3 giant rockets will launch in the next 3 weeks. 
From left to right:
New Glenn - satellite launch now, planned for the Moon
Starship - test flight 12 now, planned for the Moon
Artemis - to the Moon and back with 4 crew aboard
Pushing the very edge of our",188,1100,6800,175523,https://x.com/Cmdr_Hadfield/status/2038629519012061303
93,Noah Zweben,@noahzweben,2026-03-30T16:37:47.000Z,Dispatch just filed 3 months of overdue work credit card receipts for me and that is AGI,15,,118,9509,https://x.com/noahzweben/status/2038656947734622475
94,OpenAI Developers,@OpenAIDevs,2026-03-30T16:35:19.000Z,"Lessons from building voice agents at scale


@perplexity_ai
 breaks down how running voice with the Realtime API in production shaped their approach to context, audio pipelines, and turn-taking in real-world environments.",34,50,381,34647,https://x.com/OpenAIDevs/status/2038656328873463917
95,OpenAI Developers,@OpenAIDevs,2026-03-30T16:35:22.000Z,Here’s a refresher on the Realtime API:,,10,68,18063,https://x.com/OpenAIDevs/status/2038656340999168409
96,Philipp Schmid,@_philschmid,2026-03-30T16:32:12.000Z,"Tau Bench got an update! Tau Bench is one of the most adopted Agentic Benchmarks. They now added “Banking” a fintech-inspired customer support domain built around a realistic knowledge base of 698 documents across 21 product categories.

Tasks require agents to search this",8,5,73,5265,https://x.com/_philschmid/status/2038655544613826985
97,Philipp Schmid,@_philschmid,2026-03-30T16:32:13.000Z,"Leaderboard: 
https://
taubench.com/#leaderboard?b
enchmark=text
…

Paper:",,2,7,1365,https://x.com/_philschmid/status/2038655546765488196
98,Google Gemini,@GeminiApp,2026-03-30T16:01:49.000Z,"Hear what’s new from Gemini Live, now powered by Gemini 3.1 Flash Live",80,123,951,86827,https://x.com/GeminiApp/status/2038647896300826853
99,Google for Startups,@GoogleStartups,2026-03-30T16:00:01.000Z,"How to scale an AI agent to millions of users without breaking the bank?

Nicolas Loeff, CTO of 
@ZapiaAI
, shares how his team #BuildWithGemini using 
@GoogleCloud
 blueprint:

 Dynamic routing: Using Gemini Pro for tasks & Flash for chit-chat
 Serverless scaling: Built on Cloud",1,7,31,1871,https://x.com/GoogleStartups/status/2038647442472653258
100,GoogleTrends,@GoogleTrends,2026-03-30T15:42:15.000Z,PSA: there are less than 20 days until Tax Day.,,,2,1508,https://x.com/GoogleTrends/status/2038642971831423088
101,Sam Altman,@sama,2026-03-30T15:34:16.000Z,This is a very good post:,560,188,2200,382615,https://x.com/sama/status/2038640963036626971
102,Google for Developers,@googledevs,2026-03-30T15:20:58.000Z,"ADK for Java 1.0.0 is here! 

Build your AI agents in Java with powerful tools and services, custom context engineering, #A2A integration, and more.

Get the latest details: 
https://
goo.gle/4dQQXOj",12,40,210,20348,https://x.com/googledevs/status/2038637617735147742
103,Google for Developers,@googledevs,2026-03-30T13:00:01.000Z,"Ready for a JavaScript developer challenge? A method works when called directly, then behaves differently when passed to setTimeout. What happens, and why? Check out the video and share your answer in the comments.",9,9,61,8414,https://x.com/googledevs/status/2038602143830028694
104,Google for Developers,@googledevs,2026-03-30T13:00:03.000Z,"In JavaScript, this depends on how a function is called, not where it was originally defined.",3,1,11,4422,https://x.com/googledevs/status/2038602153455919442
105,Boris Cherny,@bcherny,2026-03-30T03:12:41.000Z,"I wanted to share a bunch of my favorite hidden and under-utilized features in Claude Code. I'll focus on the ones I use the most.

Here goes.",540,2800,22000,3672136,https://x.com/bcherny/status/2038454336355999749
106,Boris Cherny,@bcherny,2026-03-30T03:12:47.000Z,"15/ Use /voice to enable voice input

Fun fact: I do most of my coding by speaking to Claude, rather than typing.

To do the same, run /voice in CLI then hold the space bar, press the voice button on Desktop, or enable dictation in your iOS settings.",46,30,734,160598,https://x.com/bcherny/status/2038454362226467112
107,Boris Cherny,@bcherny,2026-03-30T03:12:47.000Z,"Hope this was useful! I wanted to keep going but had to stop myself. Will post more soon.

What are your favorite underrated Claude Code features?",131,28,1000,136087,https://x.com/bcherny/status/2038454363593822519
108,Noah Zweben,@noahzweben,2026-03-30T02:31:47.000Z,"Dispatch can now start coding tasks with specific models.  Tell it to use a specific model in natural language.

We want to keep making Dispatch the most useful place to delegate Cowork and Code tasks. 

How can we make Dispatch better for coding use-case?",107,45,517,111056,https://x.com/noahzweben/status/2038444046109315553
109,OpenAI Developers,@OpenAIDevs,2026-03-29T23:12:14.000Z,What are you building this weekend?,999,76,1200,148082,https://x.com/OpenAIDevs/status/2038393826918952960
110,Anthony Morris ツ,@amorriscode,2026-03-29T22:33:28.000Z,This 6 year old used Claude Code desktop to build a space game. Couldn't be more excited for the future.,19,7,157,8196,https://x.com/amorriscode/status/2038384070045151588
111,Anthony Morris ツ,@amorriscode,2026-03-29T22:33:28.000Z,,1,,14,3569,https://x.com/amorriscode/status/2038384071576014878
112,Thariq,@trq212,2026-03-29T20:26:07.000Z,"the more I've been digging into the new Figma MCP, the more excited I am about it

something new I'm trying is starting with a very ugly sketch in Figma, and then having Claude Code flesh it out in Figma so I can tweak and edit before sending the final back to Claude Code",126,80,1400,405983,https://x.com/trq212/status/2038352023633228183
113,Anthony Morris ツ,@amorriscode,2026-03-29T21:18:57.000Z,i like the design on the left,3,,31,8142,https://x.com/amorriscode/status/2038365317869842441
114,Thariq,@trq212,2026-03-29T22:18:33.000Z,"i know this is why we hired 
@pranathiperii",5,,37,7255,https://x.com/trq212/status/2038380316994470363
